Principal Component 1,Principal Component 2,Position
504.6842126355649,86.5693121820708,PF
1420.9186785696406,-457.85280867527143,PG
-533.6216409917146,-27.207056330435222,SG
-303.7552179273199,55.366517417713936,C
-369.7872176287643,38.79976678907431,C
-271.30918569074635,121.06590577148283,PF
-167.69838870043117,-39.613964778686366,SG
1002.852755178683,26.845121473863287,PF
-269.0375399962561,-67.5551610163766,SG
-182.1289066458034,62.7666303974908,PF
-28.940293559695533,85.84906648522062,PF
-501.92121179816354,-12.26109818009405,SG
-508.35504864870256,-13.426974911772893,SG
1122.0449125966243,-141.03840420368329,SG
-585.8190880514442,-27.349910035674533,SG
-328.3934638272786,-69.03321046144171,SG
364.0361619691189,-161.34529578415174,PG
-108.41391511540724,-73.81303802298964,SG
-529.7865235356321,-7.187069415380861,PF
1030.7968238667277,47.93656816082287,SF
361.2204296953206,-174.0424022293298,PG
843.6746399411485,-225.0598625106431,SG
438.02177975707116,-88.70505870344971,SG
491.23956939487186,345.51832857644337,C
348.73132775029865,-104.73357740546564,SG
139.75815126764007,-98.44421657826526,SG
-386.5263007823646,-32.55326734650643,SG
-550.4471047680819,-17.99447313150101,C
110.70043209527876,39.85408358082307,PF
-395.26478296915195,106.50811122529556,C
-196.06039053319904,191.37494132634157,C
-295.10335364808947,25.69490315973789,C
593.690304925466,-85.68714420780432,SG
361.5530845513796,-21.820898575093686,SF
55.81598421084243,-106.33137327770953,PG
893.4411881764769,112.80015793493634,SF
-257.4560749443673,-36.130544310485625,SF
555.3977696219941,122.66695881112689,SF
-32.13622884514382,-68.14509670614555,SG
630.3677784954067,350.13581421596854,PF
-527.7849903334084,-23.42964795104028,SF
89.97318716318944,-39.49398594624017,SF
872.8689281073579,-151.61225400763675,SF
-208.34963486730317,-26.90471243086285,C
-581.4692594107678,-22.578691589421535,C
744.2711199160752,32.450706585919825,SG
-564.0397063986043,-34.8621671847488,PG
-569.898507901566,-37.04065523407616,PG
-274.4793165118515,-22.26535668590147,SG
-381.18379386723745,-4.6341844388002045,SG
412.69255469177267,26.101594581460482,PF
-226.30402749427304,19.06575935476512,PF
43.49709337998877,-19.227923299915382,PF
794.0675497765814,208.57436077253925,PF
637.6629338381339,178.54175646716033,PF
-419.8189372279165,-88.72439106320167,PG
-102.87336557645204,-113.88204733261578,PG
-448.94737644876085,20.148953441750784,PF
536.0367673371583,311.1841522899286,C
1313.117252510177,-196.17334506413772,SF
-26.416354128644002,-24.717416813310333,PF
592.2391894770209,393.3026674891129,C
-274.5948450018357,77.03473503941225,C
416.1123933185153,220.48479205381784,SF
537.7666215987941,272.0215587376199,C
190.80504214027906,-10.780836904406177,SF
80.19231555665317,-13.105722062110244,SG
-436.05482787895164,58.37067027239314,PF
187.0437227830646,108.17434286850322,C
-80.48786863503176,-143.79134647574006,PG
244.79143642597182,113.01381540741231,PF
-353.3311086299906,3.60590984114447,PF
2.6230574460025764,83.14411261259846,PF
-314.63374830040743,-12.067274560672045,PF
-364.79808959077485,-19.229874330926478,PF
-545.3351544384745,-19.10116535885463,PF
-547.393047929421,-14.17365503608671,SG
-340.75895214309946,34.90383927021174,PF
707.6318466511219,-36.68384314544904,SF
710.9834299481414,402.74013869232874,PF
-460.8878981045393,-47.48579409439748,PG
-322.17342914465706,-33.50938416794044,SG
650.6342584369885,-166.24801340434726,SG
-359.18181906507505,133.3307775189581,PF
-573.4079624059407,-22.555888055152778,SG
1600.5984453737642,243.35572801540678,SF
-445.68241600436517,11.561893522414294,SF
483.88128471254674,366.3025200893758,PF
96.88015642073196,256.21630315304316,C
1126.2876560041718,74.76056806221534,PF
-393.70755136776614,-46.09343348500853,PG
675.2337611107049,53.77234622764668,SF
1436.3496516328191,-140.2397626451007,SF
998.113325612099,-32.772404398392105,SF
-5.671480064511002,49.219655783504905,SF
1.2024713624257402,118.59234787729865,PF
211.10043738805848,70.54918197902671,PF
1236.5829845713124,-104.22465218308068,SG
-579.5161753869006,-35.56556879307159,SG
642.2203886636593,-24.334654698982316,SG
-177.48351185420108,-107.97354200420747,SG
706.0090915936543,-117.85817990391784,SG
330.47993255995505,107.39908569939676,SG
215.17982320663464,-154.61681477585188,PG
846.6267235930901,-204.22267186368634,PG
649.2601915148117,36.47531537582015,PF
36.49501485358917,141.34148992204354,C
-153.15396249368854,-99.43076643565018,PG
154.25257365670404,-50.948111929465014,SG
471.54411376466544,151.6392526101397,PG
-334.6094272882376,-64.79215540862191,PG
1607.9866075322875,408.4430851416982,C
-0.43271519518282275,-52.00293448200755,SG
-289.59235545893864,-110.24028568047498,PG
489.1772758823573,-156.38944466954712,SG
690.7597294194446,-88.12492665154778,SG
57.04097161775394,-170.81228705205035,PG
331.7183022220322,494.411306426684,SF
978.1177316695167,-371.15879822695973,PG
102.35133763558156,-52.29179383772852,SF
-287.7407385088999,-18.627174042971266,SF
-338.89839770216963,-20.46465718858404,SF
-544.3418339218211,-24.426297219427443,SF
-339.0516176102766,-21.445623864347553,PF
763.839886812137,81.3258345931187,SF
822.9751092619073,157.20450445989502,PF
79.54347850551426,-86.64416415660278,PG
1601.1515839740623,-71.91765555968102,SF
-183.2480212635739,-1.1528074656887632,SF
-479.19766063927347,54.46944426961886,C
-444.3976638046418,0.8320519368923804,SG
4.795682693949971,-93.87760483641365,SG
-581.7701275490402,-23.441623767643556,SF
-370.40094514873897,20.29715045176495,PF
-450.67436220328193,60.45882199511122,PF
-174.0805196173269,73.19042843283836,PF
-354.847484351993,-59.07139803285687,PG
507.84158251988913,-67.44565821951988,SF
-165.22897898078753,126.34062742944342,C
-523.5679840641516,-41.23638777331006,PG
1078.6076759660455,97.21054741517355,SG
9.767975109914687,113.18619180836218,C
-463.91435555325387,3.971205087930418,PF
328.9361703612376,14.571605476151575,PF
89.32394021591165,-167.67954451206862,PG
-556.8799447255559,-8.362258378755016,C
-463.14423402339503,-32.87083408039928,SF
-441.6979913500037,-48.14543469272503,PG
-563.800223392915,-27.16125215543442,PG
-473.3972402207994,-47.24813825557419,PG
695.1471352559057,-80.80072213196931,SG
518.3246056359791,17.336943889817384,SF
189.6306870237181,148.7720936244873,PF
-349.90591603775465,-90.96690849471112,PG
-249.76567953616473,227.39318241123317,C
1677.0206794643645,526.8231636497437,C
123.15632641527407,55.599414302216374,SF
155.6734672630438,87.9653284801098,PF
-429.6487651520614,-22.356646258206904,PF
203.7721928284751,137.6712973594208,C
966.187466235407,-170.25316418877907,SG
1041.722233428994,-387.83190412569303,PG
485.0940168325268,355.8176519238479,C
-162.32864475244173,153.1631037878704,PF
-191.84400682317084,144.03400349503067,PF
521.1121622635427,112.18154780476432,C
631.3074774710827,20.92087583512302,C
1181.1074293233796,-60.270037058530306,SF
-522.581582057183,-24.501674379025786,SG
-587.5566841342472,-27.69045688407797,SG
737.3787275076917,-244.5756905710802,PG
-543.3106192267156,-28.50299320680533,SG
-372.7338873027222,-21.615946688492226,SF
-466.9131486760642,-22.53684042675159,SF
-501.32022147602777,-25.343022588061263,SF
4.028780107551029,8.374784833273267,SF
668.8429047076362,-133.5684818707803,SG
1212.2769461198914,-304.76467585169223,SG
-132.77543510793686,9.373889022520245,SG
-228.30119553318139,88.08468262638905,PF
878.0210241177546,239.70577130911028,SF
-152.02519186668582,175.14709487414837,PF
343.14027490367926,14.083066710435133,SF
-458.1782801564252,-75.0654324285957,PG
-461.3544685066515,-73.60504280993415,PG
-350.276943011508,-47.178642798145795,SG
-567.7989276964008,-34.058804068473066,PG
-569.853175461793,-33.233228137749734,PG
-115.4601362807548,-109.06115098203811,PG
-381.01014864970057,70.91405365642149,C
272.1936870692225,182.11402373888643,C
-133.44915765788016,100.64171312356173,C
786.3241922004948,-263.7327689144263,SG
-72.66142249966629,179.87478127827524,C
-166.48691228863674,77.9848390490058,C
-295.7707424418998,-125.84679616674647,PG
74.90141766714157,-134.7160483053172,SG
-175.04785617013414,-70.60489284804473,SG
-254.0437876445563,-110.4059526365721,PG
-435.89889665569007,-56.42803413403683,SG
272.2772660425055,-231.14187152496373,PG
110.1807538422189,229.2519337595864,PF
947.7605172084585,-614.5837592776519,PG
-232.30018077297024,-8.17717616133406,SF
683.2552739817323,-305.36869109196806,PG
-452.38602878397546,-41.20418693249586,PG
464.34666770074534,-139.0574299300134,SF
-335.25647406788426,124.02699180648285,C
-195.3781204252445,-84.57696513117799,SG
-550.3555931689642,-24.381631631573264,PF
2098.0219881042963,177.02660015380042,PF
697.2329289587573,-83.72994354411733,SF
-422.1972777960836,-46.35589245780729,SG
-558.1629651561864,-33.1419028797715,SG
-461.39843394610256,-39.09626099874951,SG
-365.13896517014734,23.38363421914199,PF
634.2820978064116,98.21356993955318,SF
-323.02218811045276,17.81564540119036,SG
-178.99493433052515,58.39615865159111,PF
-478.8998725425762,-29.45646432382424,SF
420.016814972216,-270.3997942870383,PG
142.94343543925572,-189.8641347269866,PG
-318.42610207135505,-106.79950716408726,PG
19.38807278242882,151.90563508177877,PF
419.8034422362814,-74.2374229776774,SG
-199.89141066270997,-51.536192671925264,SF
1204.28803948827,-488.49299513680387,PG
1243.902551385634,175.9459742061777,PF
552.4055456721754,317.1613542927513,PF
-330.2951372962765,-48.14946180513006,SF
-491.26864482015145,8.925536232574835,C
25.66614839035128,279.8286376796556,PF
-415.8270392131423,37.10251650170408,PF
-154.00631014548162,216.46240166946433,PF
136.7010700360537,372.01806145045066,C
-521.70296374507,-35.64882624352589,SG
1430.1252121341213,-4.336866813976673,SF
-132.37327217784036,-119.16298094151249,PG
-462.8434110331204,6.724033686031802,PF
540.0013393804828,169.6978755471236,PF
-235.35316940104315,292.4648517077927,PF
478.2086407480989,-158.83702276132323,SG
-536.02267024464,-46.563052406134744,SG
-581.4442543841407,-18.450915043291282,PF
171.3467448218189,-98.10258485741957,PG
1387.663213593476,-315.87972116196136,PG
-360.75672542627944,201.23858791059223,C
-112.75613527995984,248.91694782105742,C
550.9278463951754,-35.8353899693036,SF
350.4365697374601,72.40391416029689,PF
375.2315360056334,-178.29129482487696,PG
946.1143990369279,-382.18896736439245,PG
-551.3521353019884,-23.07985076343778,SF
305.5348786112339,-174.51175127117153,PG
24.91613454243418,-122.88865710967028,PG
-314.88073278193366,-77.88696516512155,PG
-264.1410525246638,105.84142728076581,C
711.3405716464032,-289.3971555825837,PG
-1.300163684727977,-21.75189797868548,SG
-582.271261480953,-25.888933233257045,PG
2254.1882071456703,-296.0910837391723,SG
-245.0259903630926,-37.66276156769846,PF
-359.38666616668183,-5.093917949877895,SF
-423.79650280354736,-65.14137074145121,PG
-429.51741520974997,-63.27435959589879,PG
5.724802763858065,179.71415534063846,C
-577.0957739072953,-32.26265294658798,PG
678.0569004055202,310.268570251367,C
-486.0537135848258,-21.950129789650344,SF
-520.1571717169297,-27.70831518240041,SG
-30.744871830661623,36.88216158688799,SF
-573.8105389067082,-9.297752549976739,PF
-574.1113830412947,-10.160713842581508,PF
-186.4364673046935,-54.973009467801035,SG
1165.012792070746,-143.41746652720425,SG
469.78439407660414,-24.366514470865965,SG
-37.64104560835801,-96.43497725226169,PG
-342.0975328839736,-77.12617127469585,PG
1103.5032529536134,335.16619410955286,C
352.00501099510996,-384.5640233959409,PG
-545.0646644429975,-14.627076945849371,PF
-584.6085699057828,-26.4954322661955,SF
-555.9555663954432,-14.395714046883892,PF
135.88701652986583,-44.31015125243053,SG
396.10763882716947,15.718294765963513,SG
-164.64809182645064,159.223820781119,C
216.77799029009952,-54.68039084231087,SF
344.6169426087637,5.351828655320162,SF
985.5216144582579,224.64481505984702,PF
1911.2465695187261,258.8439055403288,C
-420.9235715625907,23.89826087911483,C
92.79085123949687,-105.65681646459662,SG
-268.72428166786517,69.72401445938598,C
-311.18781828382504,-49.79673283204157,SG
-536.6384690334543,-26.751619067150227,SG
-370.048854869804,-49.30883776548474,SG
457.69621148760314,-265.87954966239965,PG
510.4466645598692,-81.04923202333151,SF
-342.7502017351772,-44.9697346401592,SG
-461.76411944403674,15.535261983131242,C
154.9617507734256,17.57859532017462,SF
-204.38127278051007,3.724113332631969,SF
-236.15646681755732,-12.4093467194389,SF
-328.9832040981021,39.807950821377915,SG
227.4930032649621,166.3327320214857,C
-4.993338591786937,97.12854127395647,C
-316.9553053861328,68.34824857492725,PF
-457.34784642745694,-42.21645655558608,SF
807.9532267820249,-77.0865531189467,SG
1438.5843026373595,-296.40258065721366,SG
892.6236254571276,-291.39474914994565,SG
-259.86018601383324,-38.56019625040996,SF
-532.6100224692577,-29.43613732220741,SF
-365.4194155906974,-32.441663022416996,SF
-552.8297331627867,-29.20992516884335,SF
367.21803246159743,-111.74950560218842,SG
-330.06549508429987,15.289801009810432,PF
356.03084939662256,278.4259029601819,PF
-314.3455849318578,-108.98414041841765,PG
750.0350322868832,-201.56324419005784,SG
778.6747372110418,132.09966329111666,C
-144.34280279299242,-14.205046353539698,SF
-562.4936317315669,-28.625970177793235,SF
-177.348671905919,-11.842892753178466,SF
407.8343203733199,112.76681125422432,PF
388.05243193510273,-179.40552361102243,PG
-111.881858916706,-98.36719290405374,PG
-95.5652033330295,-107.30213817902849,PG
949.0868709969126,132.01247855888295,SF
995.544958831127,-209.26469353943196,SG
388.19182758567854,-12.982995640411586,SF
250.92814098689405,-79.08712605199685,SG
-427.0970575037928,-35.28229337829822,SG
82.5257108978185,-70.06866127680749,SG
803.2087019691486,380.1843140779341,C
-40.53727350253598,-133.85527806782147,PG
-538.2164762019734,-20.31380662296365,SG
307.91938903081393,314.31103591127544,PF
566.0184807723846,353.93250539619305,C
509.41764878875085,144.75255507054663,PF
741.2665470506057,164.99058485745144,SF
191.61648742184093,-150.3803220399938,PG
-236.93241839160777,-125.74128686657251,PG
-381.4516177397585,-55.420751364327316,PG
-544.9276245240364,-9.913100123142666,PF
-83.81243824713931,-74.64961737193711,SF
17.556748895334522,-140.5307234319722,PG
928.1296143226951,-3.5105106229107435,SF
281.2409499764467,7.245066101368636,SF
177.63673987309244,-166.42384825342327,PG
-296.4607688944627,-103.47084324430733,PG
-498.81917388345585,-54.472287081278886,PG
-393.14107691070706,-75.26250580556854,PG
8.003570985713282,168.5866645754769,PF
669.1956843188894,-348.25339720747144,PG
313.3621773426645,293.63189778608614,C
-303.96056295310024,-73.34526212742263,PG
515.8329339675935,-314.90586828004473,PG
261.92004909544187,-210.5075938917754,PG
219.34980856925654,134.23510171033627,PF
-423.0064131214094,-54.252655421893664,PG
-569.9074818019567,-28.99210471993189,SG
-174.930602975621,-9.490227901301424,PG
-31.41052701979072,-151.88135613929666,PG
-438.4013779247716,71.36212681896072,C
-457.2140039129141,62.87087293934363,C
-576.6868677219157,-17.77253472909971,C
-437.09600356862575,50.86148863848281,SF
928.0071116965017,154.7488994381165,PF
1352.6119909924391,116.69253680462752,PF
-241.6793708033939,106.33369421530158,PF
-569.5009102133432,-18.812588688731175,SF
943.4884398215273,-387.792257310413,PG
783.39686019974,-32.42355690002937,SF
642.3559727621317,57.85936376955438,SF
721.479954245858,-291.4601100835255,PG
-148.4659146835071,36.43531679821111,PF
-565.7372868403459,-27.448762562474187,SG
-307.8116752781394,51.146877994503754,C
234.56628217214381,289.01077027036956,C
62.825441590634796,-68.08629501936835,SG
1670.8890381920314,-34.784787681249476,PF
-13.02987858348638,-114.41822450850233,SG
-234.9201513003954,36.354356375937606,PF
101.15370698097126,146.30324991663105,PF
-359.94615821665195,-24.870078982613745,SF
1362.0770796176275,-94.9074762770315,SG
-425.85747088310654,78.23396731254174,C
115.9526853324976,-82.09575558992546,SG
760.0050628481382,168.13543623346374,SF
718.9750418213247,-245.97728247414767,PG
199.97280618323236,-99.20293619900613,SG
-205.86902850331165,-35.30156745049823,SG
-189.6576578637986,-90.1651868193924,SG
283.89783296223754,-73.04774083084939,SG
204.40383749792386,-108.61477958903825,SG
234.61381430613312,261.4157435801561,C
616.6805760616356,-172.0613524756282,SG
1247.862480239799,109.2495907944927,PF
-200.32057009383436,202.02689357962174,C
-590.8221022826201,-29.246990214649642,PG
-246.34534355331635,84.79225272561138,C
-466.53581633453086,1.7817776804237901,C
794.4810837083056,-108.96117762676839,SG
66.22571389310781,-87.43361332848573,PG
-277.7319948368064,-52.96576611187498,PG
-251.5417773934613,-60.731692111115365,PG
948.1739626805271,4.986434804526088,SF
